deadline_norm,duration_norm,profit_norm,penalty_norm,arrival_norm,profit_penalty_ratio,urgency,slack_ratio,density_norm,competition,label
1.0,1.0,0.868636,0.744733,0.375,0.276678,0.166667,0.454545,0.868636,1.0,0
0.818182,0.333333,0.589177,0.545076,0.5,0.256404,0.2,0.363636,1.0,1.0,1
1.0,1.0,1.0,0.82925,0.5,0.286056,0.2,0.363636,1.0,1.0,1
0.727273,1.0,0.057317,0.087947,0.25,0.154596,0.25,0.272727,0.057317,0.833333,0
0.833333,0.4,0.864069,0.761334,0.0,0.242303,0.111111,0.666667,1.0,1.0,1
1.0,0.2,0.862466,0.883661,1.0,0.208374,0.2,0.333333,1.0,0.857143,1
0.583333,1.0,1.0,1.0,0.142857,0.213494,0.5,0.083333,1.0,0.571429,1
0.666667,0.4,0.645898,0.025663,0.714286,1.0,0.5,0.083333,1.0,1.0,1
0.666667,1.0,0.236202,0.153336,0.285714,0.32887,0.5,0.083333,0.236202,1.0,0
1.0,0.6,0.128118,0.031223,1.0,0.876027,0.333333,0.166667,0.21353,0.857143,0
0.833333,0.4,0.609136,0.998931,1.0,0.130186,0.5,0.083333,1.0,0.857143,1
0.666667,0.2,0.132826,0.024594,0.285714,1.0,0.166667,0.416667,0.664129,1.0,0
1.0,0.8,0.212326,0.11682,0.142857,0.318609,0.125,0.583333,0.265408,1.0,0
0.333333,0.2,0.438807,0.363636,0.142857,0.211534,0.333333,0.166667,1.0,0.714286,1
0.916667,1.0,0.883252,0.349363,0.285714,0.44318,0.2,0.333333,0.883252,1.0,0
0.916667,0.4,0.706376,0.661616,0.285714,0.187156,0.125,0.583333,1.0,1.0,1
0.75,0.8,0.434173,0.573342,0.0,0.132746,0.166667,0.416667,0.542716,1.0,1
1.0,0.4,0.801453,1.0,0.714286,0.140492,0.166667,0.416667,1.0,0.714286,1
0.833333,0.6,1.0,0.438955,1.0,0.39935,1.0,0.0,1.0,0.714286,1
0.333333,0.8,0.619191,0.096618,0.0,1.0,1.0,0.0,0.773988,0.714286,0
0.25,0.6,0.911397,0.54199,0.0,0.217626,1.0,0.0,1.0,0.666667,1
0.25,0.2,0.069607,0.039267,0.166667,0.229412,0.5,0.083333,0.348037,0.666667,0
0.583333,1.0,0.395207,0.123082,0.166667,0.41555,0.5,0.083333,0.395207,1.0,0
0.833333,0.4,1.0,1.0,1.0,0.129418,0.333333,0.166667,1.0,0.666667,1
0.916667,1.0,0.161015,0.093714,0.833333,0.222359,0.5,0.083333,0.161015,0.666667,0
1.0,1.0,0.670066,0.466095,0.0,0.186053,0.125,0.583333,0.670066,1.0,1
0.916667,0.6,0.788118,0.293351,0.166667,0.347694,0.125,0.583333,1.0,1.0,1
0.833333,1.0,0.348016,0.262639,1.0,0.238873,0.333333,0.166667,0.348016,1.0,0
0.75,1.0,0.9658,1.0,0.666667,0.174106,0.333333,0.166667,0.9658,1.0,1
0.5,0.4,0.751026,0.943033,1.0,0.143567,0.5,0.083333,1.0,1.0,1
1.0,0.8,1.0,0.38767,1.0,0.465013,0.166667,0.416667,1.0,1.0,0
0.75,0.5,1.0,0.128917,0.444444,1.0,0.25,0.25,1.0,0.714286,1
1.0,0.5,0.596116,0.482186,0.666667,0.169407,0.2,0.333333,1.0,0.857143,1
1.0,0.25,0.918346,1.0,0.777778,0.125841,0.2,0.333333,1.0,0.857143,1
0.333333,0.5,0.132505,0.075118,0.222222,0.241714,1.0,0.0,0.26501,0.142857,1
0.75,0.5,0.674637,0.395192,0.0,0.233925,0.125,0.583333,1.0,0.857143,1
1.0,1.0,0.179806,0.190728,0.555556,0.129182,0.25,0.25,0.179806,0.857143,0
0.75,0.5,0.962619,0.580913,0.555556,0.227069,0.333333,0.166667,1.0,0.714286,1
1.0,0.25,0.167589,0.139219,1.0,0.164954,0.333333,0.166667,0.670356,0.428571,1
1.0,0.8,0.75338,0.114907,0.5,1.0,0.142857,0.5,0.941725,1.0,1
0.666667,0.4,1.0,1.0,1.0,0.156437,0.333333,0.166667,1.0,1.0,1
0.75,0.8,0.602964,0.260728,1.0,0.361778,0.5,0.083333,0.753705,1.0,0
1.0,1.0,0.125325,0.034371,0.75,0.570414,0.2,0.333333,0.125325,1.0,1
0.9,1.0,0.777744,0.347059,1.0,0.292203,1.0,0.0,0.777744,1.0,1
0.8,1.0,0.391178,0.370065,0.428571,0.137831,0.25,0.3,0.391178,1.0,1
0.9,0.5,1.0,1.0,0.142857,0.130392,0.125,0.7,1.0,1.0,1
1.0,1.0,0.369925,0.03817,0.857143,1.0,0.333333,0.2,0.369925,1.0,1
1.0,1.0,0.14406,0.059085,0.285714,0.31792,0.142857,0.6,0.14406,1.0,1
0.75,0.4,0.152773,0.173311,0.875,0.126456,1.0,0.0,0.381932,0.4,1
0.583333,1.0,0.28873,0.260565,0.125,0.158963,0.5,0.083333,0.28873,0.6,0
0.166667,0.4,0.247823,0.247562,0.0,0.143607,1.0,0.0,0.619559,0.4,1
0.5,0.4,1.0,1.0,0.0,0.143456,0.2,0.333333,1.0,0.6,1
1.0,0.8,0.409541,0.370744,0.375,0.158468,0.166667,0.416667,0.511926,0.8,1
0.916667,0.2,0.309004,0.055261,1.0,0.802167,0.333333,0.166667,1.0,0.4,1
0.916667,0.6,0.760167,0.208784,1.0,0.535086,0.333333,0.166667,1.0,1.0,1
1.0,0.8,0.397588,0.325804,0.166667,0.179345,0.125,0.583333,0.496985,1.0,0
0.916667,1.0,1.0,1.0,0.333333,0.146965,0.2,0.333333,1.0,1.0,1
0.833333,0.4,0.623973,0.095216,1.0,0.963097,0.333333,0.166667,1.0,1.0,1
0.833333,1.0,0.398209,0.255996,0.5,0.233176,0.333333,0.166667,0.398209,1.0,0
0.833333,0.2,0.235886,0.178911,1.0,0.197639,0.25,0.25,1.0,0.75,1
0.5,0.2,0.204186,0.114799,0.5,0.266623,0.333333,0.166667,1.0,0.75,1
1.0,1.0,0.094596,0.015387,0.833333,0.921569,0.333333,0.166667,0.094596,1.0,1
1.0,1.0,1.0,1.0,0.166667,0.149902,0.142857,0.5,1.0,1.0,1
0.916667,0.6,1.0,1.0,1.0,0.151388,0.5,0.083333,1.0,1.0,1
0.666667,0.2,0.149835,0.032761,0.285714,0.692381,0.166667,0.416667,0.749176,1.0,0
0.916667,1.0,0.242477,0.019813,0.142857,1.0,0.166667,0.416667,0.242477,1.0,1
1.0,0.2,0.749897,0.544774,1.0,0.208391,0.2,0.333333,1.0,1.0,1
1.0,0.6,0.745775,0.574415,0.571429,0.196551,0.166667,0.416667,1.0,1.0,1
1.0,0.8,0.431575,0.310608,0.428571,0.210347,0.166667,0.416667,0.539468,1.0,0
0.727273,0.4,0.444041,1.0,0.714286,0.149136,0.5,0.090909,1.0,1.0,1
0.727273,0.2,0.768603,0.121571,1.0,1.0,1.0,0.0,1.0,1.0,1
1.0,0.6,0.713249,0.2638,0.714286,0.908087,0.25,0.272727,1.0,1.0,1
0.818182,0.8,0.380419,0.886556,0.285714,0.144118,0.25,0.272727,0.475524,1.0,0
0.909091,1.0,0.249849,0.037589,0.714286,1.0,1.0,0.0,0.249849,1.0,0
0.727273,0.4,0.987195,0.371825,0.285714,0.891712,0.2,0.363636,1.0,1.0,1
0.909091,0.8,1.0,0.859126,0.0,0.390934,0.142857,0.545455,1.0,1.0,1
0.583333,0.4,0.89001,1.0,1.0,0.198957,1.0,0.0,1.0,1.0,1
0.833333,0.8,1.0,0.140883,1.0,1.0,0.5,0.083333,1.0,1.0,1
0.583333,0.6,0.5096,0.773521,0.4,0.147273,0.333333,0.166667,0.849333,1.0,1
1.0,1.0,0.273023,0.049952,1.0,1.0,0.333333,0.166667,0.273023,1.0,0
1.0,0.8,0.31869,0.050194,0.6,1.0,0.166667,0.416667,0.398362,1.0,0
0.9,0.2,0.126722,0.027888,1.0,0.722619,0.5,0.1,0.633612,0.333333,1
0.5,1.0,1.0,0.97842,0.0,0.162538,1.0,0.0,1.0,0.666667,1
0.4,0.8,0.866075,0.218459,0.0,0.630471,1.0,0.0,1.0,0.333333,0
1.0,0.2,0.873278,1.0,0.571429,0.138878,0.166667,0.5,1.0,0.666667,1
1.0,0.8,0.161136,0.048696,0.714286,0.455932,0.333333,0.181818,0.20142,1.0,0
0.727273,1.0,0.59734,0.422747,0.285714,0.19469,0.5,0.090909,0.59734,1.0,0
0.909091,0.4,1.0,1.0,1.0,0.137785,0.5,0.090909,1.0,0.857143,1
0.636364,1.0,0.447466,0.118686,0.0,0.519471,0.333333,0.181818,0.447466,0.714286,0
1.0,0.6,0.678807,0.650875,0.571429,0.143698,0.2,0.363636,1.0,1.0,1
1.0,0.2,0.741105,0.596897,1.0,0.171073,0.25,0.272727,1.0,0.857143,1
0.818182,0.8,0.598419,0.273027,0.285714,0.301995,0.25,0.272727,0.748023,1.0,1
0.909091,0.6,0.461124,0.309673,0.428571,0.205171,0.2,0.363636,0.76854,1.0,0
1.0,0.4,0.50211,0.064006,1.0,1.0,0.25,0.272727,1.0,0.714286,1
0.909091,0.2,1.0,1.0,0.0,0.187238,0.1,0.818182,1.0,1.0,1
0.909091,0.8,0.745199,0.341762,0.166667,0.408266,0.166667,0.454545,0.931499,1.0,0
0.909091,0.8,0.719983,0.652509,0.166667,0.2066,0.166667,0.454545,0.899979,1.0,1
0.545455,1.0,0.194239,0.078625,0.0,0.462563,0.5,0.090909,0.194239,0.857143,0
0.545455,0.6,0.171239,0.099763,0.5,0.321386,1.0,0.0,0.285398,0.857143,0
0.818182,0.6,0.783288,0.468392,0.5,0.313117,0.25,0.272727,1.0,1.0,1
0.818182,1.0,0.114476,0.091861,0.166667,0.233333,0.25,0.272727,0.114476,1.0,0
0.5,0.25,0.690244,0.64129,0.571429,0.157578,0.5,0.083333,1.0,0.666667,1
0.75,0.5,0.730556,0.156867,1.0,0.681818,1.0,0.0,1.0,0.5,0
0.416667,0.75,0.139068,0.159939,0.285714,0.127298,1.0,0.0,0.185424,0.666667,1
0.416667,0.75,1.0,0.359588,0.0,0.407138,0.333333,0.166667,1.0,0.666667,1
1.0,0.25,0.948749,0.268978,1.0,0.516395,0.2,0.333333,1.0,0.5,1
1.0,1.0,0.87352,0.867705,0.428571,0.147383,0.166667,0.416667,0.87352,1.0,1
0.833333,0.25,0.908737,1.0,0.571429,0.133041,0.166667,0.416667,1.0,1.0,1
1.0,0.2,0.311533,0.467496,0.714286,0.140924,0.142857,0.5,1.0,1.0,1
1.0,0.6,0.328554,0.045375,1.0,1.0,0.333333,0.166667,0.54759,0.857143,1
1.0,0.2,1.0,0.45637,0.571429,0.463384,0.125,0.583333,1.0,1.0,1
1.0,1.0,0.529812,0.52596,0.571429,0.213024,0.25,0.25,0.529812,1.0,0
0.75,0.6,0.735713,0.51178,0.142857,0.304007,0.166667,0.416667,1.0,1.0,0
0.583333,1.0,0.631318,1.0,0.142857,0.133508,0.5,0.083333,0.631318,0.714286,1
0.75,0.4,0.667526,0.462478,1.0,0.305236,1.0,0.0,1.0,0.857143,1
1.0,1.0,0.065092,0.083551,0.285714,0.164752,0.166667,0.416667,0.065092,1.0,0
1.0,0.8,0.748552,0.914862,0.375,0.13908,0.166667,0.416667,0.935691,1.0,1
0.666667,1.0,0.097279,0.042569,0.0,0.388439,0.25,0.25,0.097279,0.666667,1
0.666667,0.6,1.0,1.0,0.25,0.16998,0.25,0.25,1.0,0.666667,1
0.833333,0.2,0.380863,0.084154,1.0,0.769298,0.5,0.083333,1.0,0.333333,1
0.833333,0.8,0.938829,1.0,0.857143,0.175683,1.0,0.0,1.0,1.0,1
0.583333,0.2,0.121155,0.156035,0.428571,0.145299,0.25,0.25,0.605773,0.857143,1
0.666667,1.0,0.907352,0.382307,0.0,0.444128,0.25,0.25,0.907352,1.0,0
0.916667,0.2,0.889536,0.16537,0.428571,1.0,0.125,0.583333,1.0,1.0,1
1.0,1.0,0.091935,0.11158,0.285714,0.154183,0.166667,0.416667,0.091935,1.0,0
0.75,1.0,0.929564,0.763281,0.571429,0.227897,1.0,0.0,0.929564,1.0,0
0.833333,0.6,0.215227,0.07535,1.0,0.534513,1.0,0.0,0.358712,0.857143,0
1.0,1.0,1.0,0.796844,0.142857,0.23484,0.142857,0.5,1.0,1.0,1
0.777778,0.2,0.335311,0.281707,0.125,0.621577,0.166667,0.555556,1.0,0.666667,1
1.0,0.4,1.0,1.0,0.625,0.522209,0.333333,0.222222,1.0,1.0,1
1.0,0.2,0.614661,0.398597,1.0,0.805279,1.0,0.0,1.0,0.333333,1
0.888889,1.0,0.964298,0.123904,0.25,1.0,0.5,0.111111,0.964298,0.666667,1
1.0,1.0,0.726419,0.780816,0.75,0.137554,1.0,0.0,0.726419,0.75,0
0.6,0.75,1.0,1.0,0.25,0.147854,0.5,0.1,1.0,0.25,1
1.0,0.5,0.397354,0.40955,0.875,0.143451,0.5,0.1,0.794708,0.75,1
0.8,0.75,0.162754,0.087295,0.375,0.275663,0.333333,0.2,0.217006,0.75,0
1.0,0.5,0.636079,0.342238,1.0,0.2748,1.0,0.0,1.0,0.5,1
0.75,1.0,0.61273,0.64969,0.333333,0.26054,0.5,0.083333,0.61273,0.8,1
0.916667,1.0,0.544345,0.446318,0.444444,0.336931,0.333333,0.166667,0.544345,1.0,0
0.916667,0.6,0.817763,0.81521,0.666667,0.277121,0.333333,0.166667,1.0,1.0,0
0.916667,0.2,1.0,0.539573,1.0,0.51199,0.5,0.083333,1.0,0.8,1
1.0,1.0,0.658695,0.167928,0.333333,1.0,0.2,0.333333,0.658695,1.0,0
0.833333,0.6,0.789113,1.0,0.666667,0.217997,0.5,0.083333,1.0,1.0,1
0.833333,0.8,0.423317,0.039145,1.0,1.0,1.0,0.0,0.529147,0.666667,0
0.833333,0.4,0.921503,0.17195,0.0,1.0,0.111111,0.666667,1.0,1.0,1
0.083333,0.2,0.51189,0.693084,0.0,0.176022,1.0,0.0,1.0,0.166667,1
0.5,1.0,1.0,1.0,0.166667,0.238329,1.0,0.0,1.0,0.5,1
0.75,0.4,0.506651,0.259606,1.0,0.465125,0.5,0.083333,1.0,0.666667,0
1.0,1.0,0.700222,0.086455,0.666667,1.0,0.25,0.25,0.700222,0.833333,1
0.75,0.4,0.104494,0.114313,0.333333,0.217857,0.166667,0.416667,0.261235,0.833333,0
0.583333,0.5,0.213624,0.461628,0.428571,0.128255,0.333333,0.166667,0.427248,0.857143,0
0.75,0.75,0.317751,0.49752,0.571429,0.177009,0.333333,0.166667,0.423668,1.0,1
0.833333,0.75,1.0,1.0,0.571429,0.277152,0.25,0.25,1.0,1.0,1
0.833333,1.0,0.342914,0.611905,0.714286,0.155317,0.5,0.083333,0.342914,0.857143,0
0.833333,1.0,0.508318,0.05515,0.857143,1.0,1.0,0.0,0.508318,0.857143,0
0.916667,1.0,0.502106,0.864605,0.571429,0.160952,0.25,0.25,0.502106,1.0,0
0.416667,0.75,0.733839,0.629997,0.285714,0.322835,1.0,0.0,0.978452,0.571429,1
1.0,0.5,0.662034,0.794281,1.0,0.231007,0.25,0.25,1.0,0.714286,1
0.363636,0.25,0.606057,0.286064,0.6,0.373193,1.0,0.0,1.0,0.6,0
0.818182,0.5,1.0,0.673261,1.0,0.261638,0.333333,0.181818,1.0,0.8,1
0.727273,1.0,0.804795,0.513447,0.2,0.276104,0.25,0.272727,0.804795,1.0,1
0.818182,1.0,0.738675,1.0,0.8,0.130118,0.5,0.090909,0.738675,0.8,0
0.909091,0.75,0.304732,0.024005,0.2,1.0,0.142857,0.545455,0.406309,1.0,0
1.0,1.0,0.967823,0.855968,0.2,0.199169,0.142857,0.545455,0.967823,1.0,1
1.0,0.2,1.0,1.0,1.0,0.145415,0.333333,0.166667,1.0,0.6,1
0.75,0.2,0.823156,0.151383,0.777778,0.790705,0.5,0.083333,1.0,0.8,1
0.833333,1.0,0.875209,0.296701,0.555556,0.428945,1.0,0.0,0.875209,1.0,0
0.833333,0.2,0.192693,0.15114,0.333333,0.185393,0.142857,0.5,0.963463,1.0,1
0.75,0.6,0.123624,0.110141,0.444444,0.163216,0.333333,0.166667,0.206039,0.8,1
0.833333,1.0,0.689356,0.039301,0.0,1.0,0.166667,0.416667,0.689356,1.0,1
1.0,1.0,0.493676,0.623315,0.4,0.127352,0.2,0.363636,0.493676,1.0,1
0.636364,0.6,0.824853,0.891937,0.4,0.148701,0.333333,0.181818,1.0,1.0,1
0.545455,0.8,0.261912,0.209506,0.0,0.201016,0.333333,0.181818,0.32739,1.0,0
0.454545,0.6,1.0,1.0,0.2,0.160795,0.5,0.090909,1.0,0.6,1
1.0,1.0,0.338088,0.279262,1.0,0.194666,0.5,0.090909,0.338088,0.8,0
0.909091,1.0,0.562647,0.200993,1.0,0.450118,1.0,0.0,0.562647,0.8,0
0.727273,1.0,0.301772,1.0,0.0,0.182277,0.2,0.363636,0.301772,1.0,1
0.909091,0.25,0.706354,0.336742,1.0,1.0,0.333333,0.181818,1.0,1.0,1
0.727273,0.5,1.0,0.226994,0.857143,1.0,1.0,0.0,1.0,1.0,1
1.0,0.75,0.271865,0.871847,0.714286,0.18835,0.25,0.272727,0.362487,1.0,1
1.0,0.8,0.205015,0.054452,0.555556,0.502703,0.25,0.25,0.256269,1.0,0
0.916667,0.6,0.769771,0.507726,0.0,0.202428,0.111111,0.666667,1.0,1.0,1
0.666667,0.8,0.73078,0.262325,0.222222,0.37195,0.333333,0.166667,0.913475,0.8,1
1.0,0.8,0.941444,1.0,0.444444,0.125699,0.2,0.333333,1.0,1.0,1
0.916667,1.0,1.0,0.559051,0.0,0.238829,0.142857,0.5,1.0,1.0,0
0.916667,0.2,0.500827,0.072664,1.0,0.920253,0.5,0.083333,1.0,0.8,1
1.0,1.0,0.437118,0.213387,0.8,0.379127,0.25,0.25,0.437118,1.0,0
0.583333,0.8,0.175799,0.175642,0.2,0.185244,0.333333,0.166667,0.219748,1.0,0
0.75,1.0,0.478722,0.220181,0.4,0.4024,0.333333,0.166667,0.478722,1.0,0
1.0,0.8,0.098165,0.029945,1.0,0.606723,0.25,0.25,0.122706,1.0,0
1.0,0.6,1.0,1.0,1.0,0.185078,0.2,0.333333,1.0,1.0,1
0.916667,0.6,0.434262,0.608455,1.0,0.132093,0.25,0.25,0.723771,1.0,1
0.916667,0.4,0.979878,0.464519,0.4,0.390412,0.125,0.583333,1.0,1.0,1
0.75,0.2,0.538001,0.389784,1.0,0.255455,0.25,0.25,1.0,1.0,1
0.916667,0.75,0.075654,0.081028,1.0,0.292683,0.5,0.083333,0.100872,0.666667,1
1.0,0.5,1.0,1.0,0.0,0.313472,0.090909,0.833333,1.0,1.0,1
0.583333,1.0,0.413786,0.247365,0.142857,0.524368,0.333333,0.166667,0.413786,0.333333,1
0.916667,0.5,0.268152,0.182806,1.0,0.45982,0.333333,0.166667,0.536303,0.666667,1
0.75,0.5,0.186924,0.198096,0.5,0.140854,0.166667,0.416667,0.373848,1.0,0
0.833333,0.5,0.443657,0.144935,1.0,0.456934,0.2,0.333333,0.887314,1.0,1
0.416667,0.5,0.20854,0.225866,0.75,0.137822,1.0,0.0,0.41708,1.0,1
0.75,1.0,0.901134,1.0,0.5,0.134515,0.25,0.25,0.901134,1.0,1
1.0,0.25,0.183203,0.14229,0.75,0.192193,0.111111,0.666667,0.732814,1.0,1
0.583333,0.75,1.0,0.838138,1.0,0.1781,1.0,0.0,1.0,1.0,0
0.916667,0.25,0.265592,0.039143,0.75,1.0,0.125,0.583333,1.0,1.0,1
0.75,0.5,0.375661,0.037102,0.444444,1.0,0.2,0.333333,0.751323,0.666667,1
1.0,0.5,0.148001,0.111305,1.0,0.197451,0.333333,0.166667,0.296002,0.333333,1
0.5,1.0,1.0,1.0,0.444444,0.148494,1.0,0.0,1.0,0.666667,1
1.0,0.5,0.812169,0.47512,0.0,0.253836,0.083333,0.916667,1.0,1.0,1
1.0,1.0,1.0,0.783387,0.285714,0.322437,0.166667,0.416667,1.0,1.0,1
0.916667,1.0,0.359193,0.284993,0.714286,0.318357,0.5,0.083333,0.359193,1.0,0
0.833333,0.8,0.992733,0.962368,0.428571,0.260563,0.25,0.25,1.0,1.0,1
0.916667,0.6,0.628815,0.219367,0.857143,0.724059,0.333333,0.166667,1.0,1.0,0
1.0,0.4,0.679869,0.160624,1.0,1.0,0.25,0.25,1.0,1.0,1
0.75,0.4,0.316134,0.287747,0.285714,0.277512,0.166667,0.416667,0.790334,1.0,0
0.833333,0.8,0.573038,1.0,0.285714,0.144745,0.2,0.333333,0.716297,1.0,0
1.0,0.2,0.149163,0.410101,0.857143,0.129433,0.25,0.3,0.745813,0.75,1
0.8,0.6,0.757451,0.266162,0.285714,1.0,0.25,0.3,1.0,1.0,1
1.0,0.6,1.0,0.558586,1.0,0.637071,1.0,0.0,1.0,0.75,1
0.9,0.2,0.686489,1.0,0.428571,0.244293,0.166667,0.5,1.0,1.0,1
0.6,1.0,0.309395,0.092424,0.142857,1.0,1.0,0.0,0.309395,0.5,0
0.916667,0.4,0.782234,0.279524,1.0,0.551368,0.5,0.083333,1.0,0.571429,1
0.5,0.4,0.996011,0.544605,0.375,0.360335,0.5,0.083333,1.0,0.571429,1
0.583333,0.6,0.802932,0.270178,0.375,0.585535,0.5,0.083333,1.0,0.714286,0
0.916667,0.6,0.719815,0.263594,0.875,0.538034,0.5,0.083333,1.0,0.714286,0
0.833333,0.8,0.418499,0.112362,0.25,0.733837,0.2,0.333333,0.523124,1.0,0
0.666667,0.8,1.0,1.0,0.25,0.197026,0.333333,0.166667,1.0,0.857143,1
1.0,0.8,0.654808,0.089847,0.75,1.0,0.333333,0.166667,0.81851,0.857143,0
1.0,1.0,0.278245,0.033135,0.5,1.0,0.25,0.25,0.278245,1.0,0
0.909091,0.8,0.25402,0.161319,0.142857,0.203548,0.166667,0.454545,0.317525,1.0,0
0.818182,0.6,0.446632,0.434553,0.571429,0.13286,0.333333,0.181818,0.744387,0.833333,1
1.0,1.0,0.545444,0.178189,0.0,0.395689,0.142857,0.545455,0.545444,1.0,0
0.272727,0.4,1.0,1.0,0.142857,0.129266,1.0,0.0,1.0,0.666667,1
0.727273,0.4,0.28921,0.093689,0.0,0.399035,0.142857,0.545455,0.723025,1.0,1
0.818182,0.4,0.079702,0.06025,1.0,0.171,1.0,0.0,0.199254,0.833333,0
0.909091,0.6,0.550105,0.417683,0.285714,0.170249,0.166667,0.454545,0.916841,1.0,1
0.8,0.75,0.566117,0.290714,0.333333,0.484776,0.25,0.3,0.754822,1.0,0
1.0,0.5,1.0,0.275383,0.666667,0.903992,0.2,0.4,1.0,1.0,1
1.0,0.75,0.241227,0.434191,1.0,0.138308,0.5,0.1,0.321636,1.0,0
0.7,0.5,0.261446,0.507666,0.833333,0.128205,1.0,0.0,0.522891,1.0,0
0.9,1.0,0.776784,1.0,0.5,0.193376,0.333333,0.2,0.776784,1.0,1
0.7,0.25,0.629677,0.631762,0.5,0.248123,0.25,0.3,1.0,1.0,1
0.818182,0.5,1.0,1.0,1.0,0.141152,1.0,0.0,1.0,0.666667,1
1.0,1.0,0.492349,0.132247,0.714286,0.525501,0.333333,0.181818,0.492349,0.666667,0
0.272727,0.25,0.219866,0.102311,0.285714,0.303333,1.0,0.0,0.879463,0.0,1
0.818182,0.5,0.47302,0.499053,0.428571,0.133789,0.2,0.363636,0.94604,0.666667,1
1.0,0.4,0.780424,0.549814,1.0,0.22265,0.125,0.583333,1.0,1.0,1
0.666667,0.6,1.0,1.0,1.0,0.156859,0.333333,0.166667,1.0,1.0,1
0.666667,0.4,0.805901,0.426952,0.333333,0.296082,0.166667,0.416667,1.0,1.0,1
0.75,1.0,0.484299,0.351859,0.333333,0.215901,0.25,0.25,0.484299,1.0,0
0.916667,1.0,0.618494,0.775636,1.0,0.169608,0.5,0.083333,0.618494,1.0,1
0.916667,0.75,0.65625,0.980232,0.166667,0.1424,0.125,0.583333,0.875,1.0,1
0.666667,0.25,0.382319,0.221893,0.5,0.366481,0.2,0.333333,1.0,1.0,0
0.916667,0.75,0.236408,0.171979,0.5,0.292385,0.166667,0.416667,0.315211,1.0,0
1.0,1.0,1.0,1.0,0.166667,0.212701,0.125,0.583333,1.0,1.0,1
0.6,1.0,0.554471,0.448249,0.25,0.22548,1.0,0.0,0.554471,1.0,0
1.0,0.8,1.0,0.594796,0.0,0.306465,0.142857,0.6,1.0,1.0,1
0.7,0.4,0.843094,1.0,1.0,0.153683,0.5,0.1,1.0,1.0,1
0.6,1.0,0.390638,0.421848,0.0,0.168798,0.5,0.1,0.390638,1.0,1
0.9,0.8,0.346977,0.405586,1.0,0.155943,0.5,0.1,0.433722,1.0,0
0.916667,0.25,1.0,0.728585,0.833333,0.18628,0.166667,0.416667,1.0,1.0,1
1.0,0.25,0.947624,0.27829,0.166667,0.462154,0.090909,0.833333,1.0,1.0,1
0.75,0.25,0.669436,0.717861,1.0,0.126566,0.333333,0.166667,1.0,0.833333,1
0.5,1.0,0.991186,1.0,0.333333,0.134525,1.0,0.0,0.991186,0.833333,1
1.0,1.0,0.667106,0.474632,0.5,0.190759,0.166667,0.416667,0.667106,1.0,1
0.833333,0.75,0.393678,0.107108,0.0,0.498845,0.125,0.583333,0.524905,1.0,0
1.0,0.25,0.289636,0.295201,0.5,0.133163,0.111111,0.666667,1.0,1.0,1
1.0,1.0,0.754759,0.703816,0.428571,0.16037,0.2,0.333333,0.754759,1.0,1
0.833333,1.0,0.40806,0.093125,0.571429,0.655285,0.5,0.083333,0.40806,1.0,0
0.75,1.0,0.668793,0.190793,0.0,0.524206,0.2,0.333333,0.668793,1.0,0
0.833333,0.8,0.665452,0.528922,0.142857,0.188148,0.166667,0.416667,0.831814,1.0,1
0.666667,1.0,0.13143,0.119322,0.0,0.164721,0.25,0.25,0.13143,1.0,0
1.0,0.8,0.481268,0.163083,0.714286,0.441318,0.25,0.25,0.601585,1.0,0
1.0,0.6,1.0,1.0,1.0,0.149546,0.333333,0.166667,1.0,1.0,1
0.75,0.6,0.929801,0.303849,0.75,0.936,1.0,0.0,1.0,1.0,0
1.0,0.4,0.431347,0.715733,1.0,0.18434,0.333333,0.166667,1.0,0.75,1
1.0,1.0,1.0,1.0,0.5,0.305874,0.25,0.25,1.0,1.0,1
0.666667,0.4,0.110375,0.050641,0.125,0.666667,0.166667,0.416667,0.275938,0.75,1
0.916667,1.0,0.518985,0.09892,0.375,1.0,0.25,0.25,0.518985,1.0,0
1.0,1.0,0.556594,0.036892,0.4,1.0,0.166667,0.416667,0.556594,1.0,0
0.75,0.4,0.80271,1.0,1.0,0.150011,0.333333,0.166667,1.0,1.0,1
0.583333,0.8,0.885761,0.709889,0.4,0.23318,0.5,0.083333,1.0,1.0,1
0.916667,0.4,1.0,0.434185,1.0,0.430417,0.2,0.333333,1.0,1.0,1
1.0,1.0,0.500526,0.474351,0.8,0.197193,0.25,0.25,0.500526,1.0,0
1.0,1.0,0.413883,1.0,1.0,0.16146,0.5,0.090909,0.413883,1.0,0
1.0,1.0,0.158716,0.128803,1.0,0.480709,0.5,0.090909,0.158716,1.0,0
0.818182,0.4,0.768231,0.13286,0.6,1.0,0.2,0.363636,1.0,1.0,1
0.909091,1.0,1.0,0.180527,1.0,1.0,1.0,0.0,1.0,1.0,1
0.833333,0.4,0.287344,0.089816,1.0,0.694226,0.5,0.083333,0.71836,1.0,0
0.75,0.6,0.146334,0.080151,0.428571,0.396176,0.25,0.25,0.243889,1.0,1
1.0,1.0,0.11396,0.079444,0.571429,0.311276,0.25,0.25,0.11396,1.0,0
0.666667,0.2,0.918523,0.819896,0.857143,0.243099,0.5,0.083333,1.0,1.0,1
0.916667,0.8,1.0,0.886139,0.714286,0.244879,0.333333,0.166667,1.0,1.0,1
0.833333,0.2,0.498751,0.370344,0.0,0.292234,0.1,0.75,1.0,1.0,1
